Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,4469.6,0.1,06:32.8,07:30.5,1.11,00:00.0,0,38.5,1099,4.1,0,---,---,---,---,---,---,---,---,---,---,52.5697878,-0.1751891
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Per-Stroke Data:,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
1,4423.3,0.1,35:41.3,21:22.1,0.39,00:00.0,0,83,811,0.2,0,---,---,---,---,---,---,---,---,---,---,52.5684232,-0.2373132
1,4424,0.1,35:42.5,18:31.1,0.45,00:00.0,0,33.5,812,0.8,0,---,---,---,---,---,---,---,---,---,---,52.5684168,-0.237318
1,4424.4,0.1,35:42.9,13:53.3,0.6,00:00.0,0,99.5,813,0.4,0,---,---,---,---,---,---,---,---,---,---,52.5684134,-0.2373211
1,4426,0.1,35:44.3,09:15.6,0.9,00:00.0,0,71.5,814,1.6,0,---,---,---,---,---,---,---,---,---,---,52.5684003,-0.2373308
1,4427.5,0.1,35:45.6,07:26.4,1.12,00:00.0,0,62,815,1.5,0,---,---,---,---,---,---,---,---,---,---,52.5683879,-0.2373395
1,4427.8,0.1,35:46.0,07:26.4,1.12,00:00.0,0,106.5,816,0.2,0,---,---,---,---,---,---,---,---,---,---,52.5683858,-0.2373394
1,4428.3,0.1,35:46.8,09:15.6,0.9,00:00.0,0,93.5,817,0.5,0,---,---,---,---,---,---,---,---,---,---,52.5683813,-0.2373423
1,4428.9,0.1,35:47.1,11:54.3,0.7,00:00.0,0,96,818,0.6,0,---,---,---,---,---,---,---,---,---,---,52.5683764,-0.2373448
1,4429.4,0.1,35:47.7,10:57.9,0.76,00:00.0,0,106.5,819,0.5,0,---,---,---,---,---,---,---,---,---,---,52.5683716,-0.2373451
1,4429.8,0.1,35:48.3,11:34.4,0.72,00:00.0,0,103,820,0.5,0,---,---,---,---,---,---,---,---,---,---,52.5683681,-0.2373497
1,4430.2,0.1,35:48.9,14:07.5,0.59,00:00.0,0,93.5,821,0.4,0,---,---,---,---,---,---,---,---,---,---,52.5683649,-0.237352
1,4430.5,0.1,35:49.8,17:43.8,0.47,00:00.0,0,110.5,822,0.2,0,---,---,---,---,---,---,---,---,---,---,52.568363,-0.2373531
1,4431.2,0.1,35:50.6,22:31.4,0.37,00:00.0,0,56.5,823,0.7,0,---,---,---,---,---,---,---,---,---,---,52.5683582,-0.237362
1,4431.5,0.1,35:51.3,24:30.6,0.34,00:00.0,0,92,824,0.3,0,---,---,---,---,---,---,---,---,---,---,52.5683554,-0.2373633
1,4431.5,0.1,35:52.4,28:44.1,0.29,00:00.0,0,71,825,0,0,---,---,---,---,---,---,---,---,---,---,52.5683546,-0.2373611
1,4431.7,0.1,35:54.7,46:17.8,0.18,00:00.0,0,22.5,826,0.2,0,---,---,---,---,---,---,---,---,---,---,52.5683526,-0.2373594
1,4432.2,0.1,35:58.8,49:01.2,0.17,00:00.0,0,15.5,827,0.5,0,---,---,---,---,---,---,---,---,---,---,52.5683475,-0.2373538
1,4432.2,0.1,35:59.6,52:05.0,0.16,00:00.0,0,68,828,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683474,-0.2373539
1,4432.2,0.1,36:21.1,37:52.7,0.22,00:00.0,0,24,829,0,0,---,---,---,---,---,---,---,---,---,---,52.5683526,-0.2373439
1,4432.3,0.1,36:32.7,59:02.9,0.07,00:00.0,0,25.5,830,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683428,-0.2373351
1,4432.5,0.1,36:35.9,32:35.6,0.09,00:00.0,0,18.5,831,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683416,-0.2373369
1,4432.5,0.1,36:38.9,23:20.0,0.1,00:00.0,0,20,832,0,0,---,---,---,---,---,---,---,---,---,---,52.5683447,-0.2373382
1,4432.5,0.1,36:42.4,23:20.0,0.1,00:00.0,0,23.5,833,0,0,---,---,---,---,---,---,---,---,---,---,52.5683432,-0.2373376
1,4432.5,0.1,36:53.3,44:10.0,0.08,00:00.0,0,30,834,0,0,---,---,---,---,---,---,---,---,---,---,52.5683485,-0.2373351
1,4432.5,0.1,37:15.0,59:02.9,0.07,00:00.0,0,39,835,0,0,---,---,---,---,---,---,---,---,---,---,52.5683418,-0.2373204
1,4432.5,0.1,37:19.4,18:53.3,0.06,00:00.0,0,17.5,836,0,0,---,---,---,---,---,---,---,---,---,---,52.5683455,-0.2373196
1,4432.5,0.1,37:21.4,28:20.0,0.04,00:00.0,0,22,837,0,0,---,---,---,---,---,---,---,---,---,---,52.5683468,-0.2373233
1,4432.5,0.1,37:25.8,15:45.5,0.11,00:00.0,0,16,838,0,0,---,---,---,---,---,---,---,---,---,---,52.5683415,-0.2373235
1,4432.5,0.1,38:03.0,59:02.9,0.07,00:00.0,0,20,839,0,0,---,---,---,---,---,---,---,---,---,---,52.5683946,-0.2373426
1,4432.5,0.1,38:06.0,37:52.7,0.22,00:00.0,0,16.5,840,0,0,---,---,---,---,---,---,---,---,---,---,52.5683877,-0.237337
1,4432.5,0.1,38:12.0,36:13.9,0.23,00:00.0,0,13.5,841,0,0,---,---,---,---,---,---,---,---,---,---,52.5683778,-0.2373292
1,4432.6,0.1,38:24.0,59:02.9,0.07,00:00.0,0,25.5,842,0.1,0,---,---,---,---,---,---,---,---,---,---,52.56834,-0.2372906
1,4432.9,0.1,38:27.8,59:02.9,0.07,00:00.0,0,16,843,0.3,0,---,---,---,---,---,---,---,---,---,---,52.5683475,-0.2372849
1,4432.9,0.1,38:30.0,44:10.0,0.08,00:00.0,0,16.5,844,0,0,---,---,---,---,---,---,---,---,---,---,52.5683513,-0.2372835
1,4432.9,0.1,38:37.2,09:26.7,0.12,00:00.0,0,12.5,845,0,0,---,---,---,---,---,---,---,---,---,---,52.5683383,-0.2372923
1,4433,0.1,38:38.6,23:20.0,0.1,00:00.0,0,17.5,846,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683361,-0.2372934
1,4433.5,0.1,38:41.4,46:40.0,0.05,00:00.0,0,20,847,0.5,0,---,---,---,---,---,---,---,---,---,---,52.5683339,-0.2372997
1,4433.6,0.1,38:42.0,32:35.6,0.09,00:00.0,0,83,848,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683351,-0.2373021
1,4433.6,0.1,38:43.0,36:13.9,0.23,00:00.0,0,63.5,849,0,0,---,---,---,---,---,---,---,---,---,---,52.5683334,-0.2373
1,4434.2,0.1,38:49.9,34:43.3,0.24,00:00.0,0,9,850,0.6,0,---,---,---,---,---,---,---,---,---,---,52.5683365,-0.2373116
1,4436.8,0.1,39:06.4,04:06.2,0.13,00:00.0,0,20,851,2.6,0,---,---,---,---,---,---,---,---,---,---,52.5683465,-0.2373442
1,4436.8,0.1,39:06.8,43:51.6,0.19,00:00.0,0,76,852,0,0,---,---,---,---,---,---,---,---,---,---,52.5683462,-0.2373421
1,4437.1,0.1,39:09.8,29:45.7,0.28,00:00.0,0,37,853,0.3,0,---,---,---,---,---,---,---,---,---,---,52.568346,-0.2373521
1,4437.5,0.1,39:10.8,26:02.5,0.32,00:00.0,0,30,854,0.4,0,---,---,---,---,---,---,---,---,---,---,52.5683497,-0.2373558
1,4437.6,0.1,39:12.4,29:45.7,0.28,00:00.0,0,35.5,855,0.1,0,---,---,---,---,---,---,---,---,---,---,52.56835,-0.2373579
1,4437.7,0.1,39:16.4,46:17.8,0.18,00:00.0,0,15,856,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683488,-0.2373573
1,4437.7,0.1,39:18.8,49:01.2,0.17,00:00.0,0,27.5,857,0,0,---,---,---,---,---,---,---,---,---,---,52.5683472,-0.2373561
1,4437.7,0.1,39:20.8,37:52.7,0.22,00:00.0,0,27.5,858,0,0,---,---,---,---,---,---,---,---,---,---,52.5683488,-0.2373539
1,4440.6,0.1,40:01.9,32:35.6,0.09,00:00.0,0,53,859,2.9,0,---,---,---,---,---,---,---,---,---,---,52.5683588,-0.2373656
1,4440.6,0.1,40:03.2,04:06.2,0.13,00:00.0,0,67,860,0,0,---,---,---,---,---,---,---,---,---,---,52.5683617,-0.2373615
1,4440.6,0.1,40:04.8,41:40.0,0.2,00:00.0,0,34.5,861,0,0,---,---,---,---,---,---,---,---,---,---,52.5683588,-0.2373589
1,4440.6,0.1,41:37.0,46:17.8,0.18,00:00.0,0,25,862,0,0,---,---,---,---,---,---,---,---,---,---,52.5683343,-0.23737
1,4440.6,0.1,41:39.8,34:43.3,0.24,00:00.0,0,31.5,863,0,0,---,---,---,---,---,---,---,---,---,---,52.5683294,-0.2373687
1,4440.6,0.1,42:01.8,23:20.0,0.1,00:00.0,0,38,864,0,0,---,---,---,---,---,---,---,---,---,---,52.5683249,-0.2373883
1,4440.6,0.1,42:05.8,59:31.4,0.14,00:00.0,0,13,865,0,0,---,---,---,---,---,---,---,---,---,---,52.5683374,-0.23738
1,4440.6,0.1,42:10.8,30:51.9,0.27,00:00.0,0,11.5,866,0,0,---,---,---,---,---,---,---,---,---,---,52.5683419,-0.2373574
1,4440.6,0.1,42:14.8,24:30.6,0.34,00:00.0,0,32.5,867,0,0,---,---,---,---,---,---,---,---,---,---,52.5683316,-0.2373701
1,4440.6,0.1,42:40.0,43:51.6,0.19,00:00.0,0,38,868,0,0,---,---,---,---,---,---,---,---,---,---,52.568339,-0.2373613
1,4451.4,0.1,44:16.4,18:31.1,0.45,00:00.0,0,24,869,10.8,0,---,---,---,---,---,---,---,---,---,---,52.5683157,-0.2373558
1,4451.4,0.1,44:17.0,26:02.5,0.32,00:00.0,0,68,870,0,0,---,---,---,---,---,---,---,---,---,---,52.5683159,-0.2373527
1,4451.4,0.1,44:39.2,43:51.6,0.19,00:00.0,0,22.5,871,0,0,---,---,---,---,---,---,---,---,---,---,52.5683387,-0.2373468
1,4451.4,0.1,44:41.2,29:45.7,0.28,00:00.0,0,29.5,872,0,0,---,---,---,---,---,---,---,---,---,---,52.5683372,-0.2373475
1,4452.9,0.1,46:22.2,09:26.7,0.12,00:00.0,0,25.5,873,1.5,0,---,---,---,---,---,---,---,---,---,---,52.5683397,-0.2373618
1,4452.9,0.1,46:24.2,52:05.0,0.16,00:00.0,0,37,874,0,0,---,---,---,---,---,---,---,---,---,---,52.5683354,-0.2373622
1,4452.9,0.1,46:25.8,55:33.3,0.15,00:00.0,0,34,875,0,0,---,---,---,---,---,---,---,---,---,---,52.5683373,-0.2373579
1,4452.9,0.1,47:15.4,04:06.2,0.13,00:00.0,0,13.5,876,0,0,---,---,---,---,---,---,---,---,---,---,52.5683528,-0.2373398
1,4452.9,0.1,47:21.0,59:31.4,0.14,00:00.0,0,10.5,877,0,0,---,---,---,---,---,---,---,---,---,---,52.5683552,-0.2373415
1,4452.9,0.1,47:25.2,32:35.6,0.09,00:00.0,0,14.5,878,0,0,---,---,---,---,---,---,---,---,---,---,52.5683595,-0.2373377
1,4453,0.1,47:29.6,18:53.3,0.06,00:00.0,0,12,879,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683585,-0.2373318
1,4453,0.1,47:35.6,18:53.3,0.06,00:00.0,0,15,880,0,0,---,---,---,---,---,---,---,---,---,---,52.5683474,-0.2373255
1,4453,0.1,47:39.8,46:40.0,0.05,00:00.0,0,10,881,0,0,---,---,---,---,---,---,---,---,---,---,52.5683371,-0.2373237
1,4453,0.1,47:57.6,44:10.0,0.08,00:00.0,0,17,882,0,0,---,---,---,---,---,---,---,---,---,---,52.5683235,-0.2373225
1,4453,0.1,48:02.8,44:10.0,0.08,00:00.0,0,12,883,0,0,---,---,---,---,---,---,---,---,---,---,52.5683252,-0.2373178
1,4453,0.1,49:18.6,32:35.6,0.09,00:00.0,0,12,884,0,0,---,---,---,---,---,---,---,---,---,---,52.5683442,-0.2373549
1,4453,0.1,49:20.8,44:10.0,0.08,00:00.0,0,25,885,0,0,---,---,---,---,---,---,---,---,---,---,52.5683421,-0.2373549
1,4453,0.1,49:22.2,23:20.0,0.1,00:00.0,0,41.5,886,0,0,---,---,---,---,---,---,---,---,---,---,52.568345,-0.2373547
1,4453,0.1,49:24.4,23:20.0,0.1,00:00.0,0,28.5,887,0,0,---,---,---,---,---,---,---,---,---,---,52.5683441,-0.237356
1,4453,0.1,49:27.8,46:40.0,0.05,00:00.0,0,18,888,0,0,---,---,---,---,---,---,---,---,---,---,52.568345,-0.2373563
1,4453,0.1,49:38.6,23:20.0,0.1,00:00.0,0,32,889,0,0,---,---,---,---,---,---,---,---,---,---,52.5683577,-0.2373403
1,4453,0.1,49:40.4,32:35.6,0.09,00:00.0,0,33,890,0,0,---,---,---,---,---,---,---,---,---,---,52.5683593,-0.2373396
1,4453.1,0.1,49:42.8,44:10.0,0.08,00:00.0,0,22.5,891,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683616,-0.2373399
1,4454,0.1,49:46.2,32:35.6,0.09,00:00.0,0,18.5,892,0.9,0,---,---,---,---,---,---,---,---,---,---,52.5683701,-0.2373459
1,4454.8,0.1,49:49.4,44:10.0,0.08,00:00.0,0,28.5,893,0.8,0,---,---,---,---,---,---,---,---,---,---,52.5683781,-0.237343
1,4455.4,0.1,49:52.2,18:53.3,0.06,00:00.0,0,14.5,894,0.6,0,---,---,---,---,---,---,---,---,---,---,52.5683835,-0.2373425
1,4455.8,0.1,49:54.6,46:40.0,0.05,00:00.0,0,24.5,895,0.4,0,---,---,---,---,---,---,---,---,---,---,52.568387,-0.237341
1,4455.8,0.1,50:01.2,28:20.0,0.04,00:00.0,0,9,896,0,0,---,---,---,---,---,---,---,---,---,---,52.5683854,-0.237337
1,4455.9,0.1,50:07.8,18:53.3,0.06,00:00.0,0,9,897,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683849,-0.2373349
1,4455.9,0.1,50:11.4,32:35.6,0.09,00:00.0,0,15,898,0,0,---,---,---,---,---,---,---,---,---,---,52.5683789,-0.2373353
1,4455.9,0.1,50:36.8,46:40.0,0.05,00:00.0,0,15.5,899,0,0,---,---,---,---,---,---,---,---,---,---,52.568373,-0.2373297
1,4455.9,0.1,50:40.4,46:40.0,0.05,00:00.0,0,20.5,900,0,0,---,---,---,---,---,---,---,---,---,---,52.5683716,-0.2373293
1,4455.9,0.1,50:41.8,28:20.0,0.04,00:00.0,0,21.5,901,0,0,---,---,---,---,---,---,---,---,---,---,52.5683712,-0.2373298
1,4455.9,0.1,50:44.4,28:20.0,0.04,00:00.0,0,30,902,0,0,---,---,---,---,---,---,---,---,---,---,52.5683701,-0.237332
1,4455.9,0.1,50:49.2,37:46.7,0.03,00:00.0,0,12,903,0,0,---,---,---,---,---,---,---,---,---,---,52.5683703,-0.2373309
1,4455.9,0.1,50:51.0,56:40.0,0.02,00:00.0,0,27.5,904,0,0,---,---,---,---,---,---,---,---,---,---,52.56837,-0.2373305
1,4455.9,0.1,50:56.1,28:20.0,0.04,00:00.0,0,12.5,905,0,0,---,---,---,---,---,---,---,---,---,---,52.5683679,-0.2373269
1,4455.9,0.1,51:03.2,46:40.0,0.05,00:00.0,0,8.5,906,0,0,---,---,---,---,---,---,---,---,---,---,52.568362,-0.2373236
1,4455.9,0.1,51:09.4,46:40.0,0.05,00:00.0,0,9.5,907,0,0,---,---,---,---,---,---,---,---,---,---,52.5683543,-0.2373127
1,4455.9,0.1,51:10.8,18:53.3,0.06,00:00.0,0,43,908,0,0,---,---,---,---,---,---,---,---,---,---,52.5683535,-0.2373121
1,4455.9,0.1,51:13.0,46:40.0,0.05,00:00.0,0,30.5,909,0,0,---,---,---,---,---,---,---,---,---,---,52.5683517,-0.2373063
1,4456.1,0.1,51:28.0,23:20.0,0.1,00:00.0,0,9.5,910,0.2,0,---,---,---,---,---,---,---,---,---,---,52.5683491,-0.2372992
1,4456.2,0.1,51:28.9,59:02.9,0.07,00:00.0,0,67,911,0,0,---,---,---,---,---,---,---,---,---,---,52.5683495,-0.2372983
1,4456.2,0.1,51:29.8,44:10.0,0.08,00:00.0,0,68,912,0,0,---,---,---,---,---,---,---,---,---,---,52.5683512,-0.2372991
1,4456.2,0.1,51:32.6,15:45.5,0.11,00:00.0,0,23.5,913,0,0,---,---,---,---,---,---,---,---,---,---,52.5683541,-0.237303
1,4456.2,0.1,51:34.9,04:06.2,0.13,00:00.0,0,28.5,914,0,0,---,---,---,---,---,---,---,---,---,---,52.5683568,-0.237311
1,4456.2,0.1,51:35.6,04:06.2,0.13,00:00.0,0,55.5,915,0,0,---,---,---,---,---,---,---,---,---,---,52.5683542,-0.2373152
1,4456.2,0.1,51:37.4,55:33.3,0.15,00:00.0,0,34.5,916,0,0,---,---,---,---,---,---,---,---,---,---,52.5683511,-0.2373172
1,4456.2,0.1,51:39.6,49:01.2,0.17,00:00.0,0,29,917,0,0,---,---,---,---,---,---,---,---,---,---,52.5683536,-0.237319
1,4456.2,0.1,51:41.8,15:45.5,0.11,00:00.0,0,32.5,918,0,0,---,---,---,---,---,---,---,---,---,---,52.5683536,-0.2373218
1,4456.2,0.1,51:45.2,32:35.6,0.09,00:00.0,0,17.5,919,0,0,---,---,---,---,---,---,---,---,---,---,52.5683585,-0.2373232
1,4456.2,0.1,51:49.0,44:10.0,0.08,00:00.0,0,14.5,920,0,0,---,---,---,---,---,---,---,---,---,---,52.5683608,-0.2373258
1,4456.2,0.1,51:51.4,23:20.0,0.1,00:00.0,0,35.5,921,0,0,---,---,---,---,---,---,---,---,---,---,52.5683581,-0.2373268
1,4456.2,0.1,51:53.4,55:33.3,0.15,00:00.0,0,20.5,922,0,0,---,---,---,---,---,---,---,---,---,---,52.5683551,-0.2373251
1,4456.2,0.1,51:58.4,32:35.6,0.09,00:00.0,0,28,923,0,0,---,---,---,---,---,---,---,---,---,---,52.5683539,-0.237312
1,4456.2,0.1,52:00.8,46:40.0,0.05,00:00.0,0,11.5,924,0,0,---,---,---,---,---,---,---,---,---,---,52.5683537,-0.2373083
1,4456.2,0.1,52:02.6,18:53.3,0.06,00:00.0,0,37.5,925,0,0,---,---,---,---,---,---,---,---,---,---,52.5683576,-0.237305
1,4456.2,0.1,52:04.4,18:53.3,0.06,00:00.0,0,31,926,0,0,---,---,---,---,---,---,---,---,---,---,52.5683587,-0.2373029
1,4456.2,0.1,52:08.6,18:53.3,0.06,00:00.0,0,15,927,0,0,---,---,---,---,---,---,---,---,---,---,52.5683608,-0.2372998
1,4456.2,0.1,52:10.9,18:53.3,0.06,00:00.0,0,30,928,0,0,---,---,---,---,---,---,---,---,---,---,52.5683628,-0.2373007
1,4456.2,0.1,52:12.6,18:53.3,0.06,00:00.0,0,28,929,0,0,---,---,---,---,---,---,---,---,---,---,52.5683611,-0.2373052
1,4456.2,0.1,52:18.2,59:02.9,0.07,00:00.0,0,11.5,930,0,0,---,---,---,---,---,---,---,---,---,---,52.5683579,-0.2373103
1,4456.2,0.1,52:21.4,28:20.0,0.04,00:00.0,0,19.5,931,0,0,---,---,---,---,---,---,---,---,---,---,52.5683577,-0.2373102
1,4456.2,0.1,52:22.8,37:46.7,0.03,00:00.0,0,30,932,0,0,---,---,---,---,---,---,---,---,---,---,52.568357,-0.2373105
1,4456.2,0.1,52:28.4,32:35.6,0.09,00:00.0,0,27.5,933,0,0,---,---,---,---,---,---,---,---,---,---,52.5683546,-0.2373134
1,4456.2,0.1,52:31.2,15:45.5,0.11,00:00.0,0,9.5,934,0,0,---,---,---,---,---,---,---,---,---,---,52.5683576,-0.2373109
1,4456.2,0.1,52:33.8,59:02.9,0.07,00:00.0,0,45,935,0,0,---,---,---,---,---,---,---,---,---,---,52.5683576,-0.2373123
1,4456.2,0.1,52:36.8,23:20.0,0.1,00:00.0,0,16,936,0,0,---,---,---,---,---,---,---,---,---,---,52.5683565,-0.2373218
1,4456.2,0.1,52:43.0,59:31.4,0.14,00:00.0,0,9,937,0,0,---,---,---,---,---,---,---,---,---,---,52.5683593,-0.237328
1,4456.2,0.1,52:47.4,23:20.0,0.1,00:00.0,0,13.5,938,0,0,---,---,---,---,---,---,---,---,---,---,52.5683588,-0.2373231
1,4456.2,0.1,52:50.0,59:02.9,0.07,00:00.0,0,25.5,939,0,0,---,---,---,---,---,---,---,---,---,---,52.5683579,-0.2373223
1,4456.2,0.1,52:52.1,23:20.0,0.1,00:00.0,0,22.5,940,0,0,---,---,---,---,---,---,---,---,---,---,52.5683566,-0.2373249
1,4456.2,0.1,52:53.0,59:31.4,0.14,00:00.0,0,59,941,0,0,---,---,---,---,---,---,---,---,---,---,52.5683569,-0.2373261
1,4456.2,0.1,53:05.2,59:02.9,0.07,00:00.0,0,20,942,0,0,---,---,---,---,---,---,---,---,---,---,52.568362,-0.2373269
1,4456.2,0.1,53:10.8,18:53.3,0.06,00:00.0,0,10,943,0,0,---,---,---,---,---,---,---,---,---,---,52.5683592,-0.2373299
1,4456.2,0.1,53:18.0,32:35.6,0.09,00:00.0,0,8.5,944,0,0,---,---,---,---,---,---,---,---,---,---,52.5683587,-0.2373405
1,4456.2,0.1,53:20.4,59:31.4,0.14,00:00.0,0,22.5,945,0,0,---,---,---,---,---,---,---,---,---,---,52.5683591,-0.2373437
1,4456.2,0.1,53:21.6,09:26.7,0.12,00:00.0,0,50,946,0,0,---,---,---,---,---,---,---,---,---,---,52.5683604,-0.2373453
1,4456.2,0.1,53:22.9,59:02.9,0.07,00:00.0,0,41,947,0,0,---,---,---,---,---,---,---,---,---,---,52.5683599,-0.2373458
1,4456.2,0.1,53:23.8,59:02.9,0.07,00:00.0,0,68.5,948,0,0,---,---,---,---,---,---,---,---,---,---,52.568361,-0.2373463
1,4456.2,0.1,53:24.9,44:10.0,0.08,00:00.0,0,53,949,0,0,---,---,---,---,---,---,---,---,---,---,52.5683602,-0.237346
1,4456.2,0.1,53:29.6,46:40.0,0.05,00:00.0,0,18,950,0,0,---,---,---,---,---,---,---,---,---,---,52.5683564,-0.2373548
1,4456.2,0.1,53:32.3,18:53.3,0.06,00:00.0,0,15,951,0,0,---,---,---,---,---,---,---,---,---,---,52.5683525,-0.2373601
1,4456.2,0.1,53:33.6,32:35.6,0.09,00:00.0,0,36.5,952,0,0,---,---,---,---,---,---,---,---,---,---,52.5683513,-0.2373609
1,4456.2,0.1,53:37.4,23:20.0,0.1,00:00.0,0,20,953,0,0,---,---,---,---,---,---,---,---,---,---,52.5683458,-0.2373643
1,4456.2,0.1,53:39.8,44:10.0,0.08,00:00.0,0,26.5,954,0,0,---,---,---,---,---,---,---,---,---,---,52.5683441,-0.2373647
1,4456.2,0.1,53:41.0,18:53.3,0.06,00:00.0,0,49.5,955,0,0,---,---,---,---,---,---,---,---,---,---,52.5683456,-0.2373649
1,4456.2,0.1,53:43.2,59:02.9,0.07,00:00.0,0,23.5,956,0,0,---,---,---,---,---,---,---,---,---,---,52.5683477,-0.2373691
1,4457.1,0.1,53:56.4,15:45.5,0.11,00:00.0,0,39.5,957,0.9,0,---,---,---,---,---,---,---,---,---,---,52.5683318,-0.2373654
1,4457.1,0.1,53:58.9,23:20.0,0.1,00:00.0,0,28.5,958,0,0,---,---,---,---,---,---,---,---,---,---,52.5683367,-0.2373575
1,4457.1,0.1,54:00.6,23:20.0,0.1,00:00.0,0,28.5,959,0,0,---,---,---,---,---,---,---,---,---,---,52.5683412,-0.2373526
1,4457.1,0.1,54:07.0,23:20.0,0.1,00:00.0,0,9.5,960,0,0,---,---,---,---,---,---,---,---,---,---,52.5683335,-0.2373232
1,4457.1,0.1,54:14.4,32:35.6,0.09,00:00.0,0,8.5,961,0,0,---,---,---,---,---,---,---,---,---,---,52.5683521,-0.2373035
1,4457.1,0.1,54:18.0,09:26.7,0.12,00:00.0,0,16,962,0,0,---,---,---,---,---,---,---,---,---,---,52.5683583,-0.2372937
1,4457.1,0.1,54:22.0,04:06.2,0.13,00:00.0,0,13,963,0,0,---,---,---,---,---,---,---,---,---,---,52.5683611,-0.2372974
1,4457.1,0.1,54:25.9,23:20.0,0.1,00:00.0,0,17,964,0,0,---,---,---,---,---,---,---,---,---,---,52.5683576,-0.2373058
1,4457.1,0.1,54:31.9,44:10.0,0.08,00:00.0,0,9.5,965,0,0,---,---,---,---,---,---,---,---,---,---,52.5683598,-0.2373103
1,4457.1,0.1,54:34.2,18:53.3,0.06,00:00.0,0,30.5,966,0,0,---,---,---,---,---,---,---,---,---,---,52.5683615,-0.2373067
1,4457.1,0.1,54:36.5,46:40.0,0.05,00:00.0,0,22.5,967,0,0,---,---,---,---,---,---,---,---,---,---,52.5683599,-0.2373048
1,4457.1,0.1,54:40.0,18:53.3,0.06,00:00.0,0,17,968,0,0,---,---,---,---,---,---,---,---,---,---,52.5683535,-0.237302
1,4457.1,0.1,54:45.6,44:10.0,0.08,00:00.0,0,11,969,0,0,---,---,---,---,---,---,---,---,---,---,52.5683543,-0.2372998
1,4457.1,0.1,54:48.6,44:10.0,0.08,00:00.0,0,20,970,0,0,---,---,---,---,---,---,---,---,---,---,52.5683485,-0.2372937
1,4457.1,0.1,55:15.9,44:10.0,0.08,00:00.0,0,28.5,971,0,0,---,---,---,---,---,---,---,---,---,---,52.5683382,-0.2372993
1,4457.1,0.1,55:17.9,59:02.9,0.07,00:00.0,0,23.5,972,0,0,---,---,---,---,---,---,---,---,---,---,52.5683399,-0.2372993
1,4457.7,0.1,57:06.7,59:02.9,0.07,00:00.0,0,8.5,973,0.5,0,---,---,---,---,---,---,---,---,---,---,52.5683631,-0.2372808
1,4457.7,0.1,57:09.5,46:17.8,0.18,00:00.0,0,18.5,974,0,0,---,---,---,---,---,---,---,---,---,---,52.5683603,-0.237275
1,4459.6,0.1,57:15.5,23:08.9,0.36,00:00.0,0,9.5,975,1.9,0,---,---,---,---,---,---,---,---,---,---,52.5683621,-0.237243
1,4459.7,0.1,57:16.2,20:19.5,0.41,00:00.0,0,87.5,976,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683662,-0.2372417
1,4459.8,0.1,57:16.9,20:19.5,0.41,00:00.0,0,75,977,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683657,-0.2372398
1,4459.9,0.1,57:17.7,25:15.2,0.33,00:00.0,0,75,978,0.1,0,---,---,---,---,---,---,---,---,---,---,52.5683726,-0.2372393
1,4460.1,0.1,57:18.5,25:15.2,0.33,00:00.0,0,75.5,979,0.2,0,---,---,---,---,---,---,---,---,---,---,52.5683784,-0.237239
1,4460.4,0.1,57:21.3,21:22.1,0.39,00:00.0,0,22.5,980,0.3,0,---,---,---,---,---,---,---,---,---,---,52.5683866,-0.2372384
1,4460.7,0.1,57:22.5,28:44.1,0.29,00:00.0,0,54,981,0.3,0,---,---,---,---,---,---,---,---,---,---,52.5683892,-0.2372348
1,4461.4,0.1,57:25.3,34:43.3,0.24,00:00.0,0,27.5,982,0.6,0,---,---,---,---,---,---,---,---,---,---,52.5683948,-0.2372289
1,4461.5,0.1,57:26.7,43:51.6,0.19,00:00.0,0,28.5,983,0.2,0,---,---,---,---,---,---,---,---,---,---,52.5683932,-0.2372251
